X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
130.58,104.0,840.0,59.55,59.0,213.0,97.21,59.0,2100.0,119.25,106.0,606.0,101.65,72.0,2100.0,101.65,72.0,2100.0,101.65,72.0,2100.0,101.65,72.0,2100.0,0.0
134.39,107.0,984.0,28.61,25.0,154.0,86.44,60.0,2108.0,125.08,111.0,572.0,93.63,61.0,2108.0,93.63,61.0,2108.0,93.63,61.0,2108.0,93.63,61.0,2108.0,0.0
127.38,102.0,1063.0,52.44,52.0,152.0,92.17,61.0,1584.0,118.29,105.0,463.0,97.57,68.0,1584.0,97.57,68.0,1584.0,97.57,68.0,1584.0,97.57,68.0,1584.0,0.0
124.15,97.0,894.0,21.02,17.0,153.0,86.39,58.0,2016.0,128.28,117.0,497.0,89.96,56.0,2016.0,89.96,56.0,2016.0,89.96,56.0,2016.0,89.96,56.0,2016.0,0.0
124.07,97.0,950.0,17.89,15.0,150.0,94.61,59.0,2122.0,124.24,111.0,486.0,90.2,54.0,2122.0,90.2,54.0,2122.0,90.2,54.0,2122.0,90.2,54.0,2122.0,0.0
123.82,98.0,973.0,33.52,32.0,128.0,83.15,59.0,1729.0,120.94,109.0,528.0,90.36,60.0,1729.0,90.36,60.0,1729.0,90.36,60.0,1729.0,90.36,60.0,1729.0,0.0
125.63,100.0,1002.0,17.8,15.0,141.0,93.11,61.0,1990.0,123.77,109.0,556.0,90.08,55.0,1990.0,90.08,55.0,1990.0,90.08,55.0,1990.0,90.08,55.0,1990.0,0.0
121.05,95.0,969.0,15.28,13.0,145.0,88.73,59.0,1519.0,113.16,99.0,480.0,84.56,52.5,1519.0,84.56,52.5,1519.0,84.56,52.5,1519.0,84.56,52.5,1519.0,0.0
122.26,97.5,891.0,17.79,15.0,197.0,92.62,60.0,2542.0,118.39,108.0,480.0,87.76,54.0,2542.0,87.76,54.0,2542.0,87.76,54.0,2542.0,87.76,54.0,2542.0,0.0
121.51,96.0,982.0,31.13,30.0,105.0,84.69,61.0,1342.0,122.19,111.0,509.0,89.88,58.0,1342.0,89.88,58.0,1342.0,89.88,58.0,1342.0,89.88,58.0,1342.0,0.0
127.0,101.0,959.0,17.57,15.0,133.0,84.98,59.0,1725.0,128.55,114.0,509.0,89.53,55.0,1725.0,89.53,55.0,1725.0,89.53,55.0,1725.0,89.53,55.0,1725.0,0.0
128.94,103.0,895.0,17.53,15.0,178.0,97.67,61.0,2082.0,132.46,118.0,601.0,94.15,57.0,2082.0,94.15,57.0,2082.0,94.15,57.0,2082.0,94.15,57.0,2082.0,0.0
130.26,105.0,1040.0,17.43,15.0,172.0,87.99,59.0,2123.0,129.25,111.0,682.0,91.23,55.0,2123.0,91.23,55.0,2123.0,91.23,55.0,2123.0,91.23,55.0,2123.0,0.0
126.67,101.0,927.0,26.34,23.0,135.0,92.36,62.0,1653.0,134.75,120.0,532.0,95.03,60.0,1653.0,95.03,60.0,1653.0,95.03,60.0,1653.0,95.03,60.0,1653.0,0.0
124.8,101.0,1023.0,26.04,22.0,197.0,90.51,62.0,2332.0,122.01,107.0,482.0,90.84,57.0,2332.0,90.84,57.0,2332.0,90.84,57.0,2332.0,90.84,57.0,2332.0,0.0
121.89,97.0,940.0,19.8,16.0,112.0,90.84,61.0,1710.0,120.71,106.0,473.0,88.31,55.0,1710.0,88.31,55.0,1710.0,88.31,55.0,1710.0,88.31,55.0,1710.0,0.0
121.11,96.0,1011.0,22.95,20.0,248.0,90.9,60.0,2868.0,121.82,110.0,496.0,89.2,57.0,2868.0,89.2,57.0,2868.0,89.2,57.0,2868.0,89.2,57.0,2868.0,0.0
123.38,98.0,911.0,22.65,19.0,148.0,90.48,60.0,1691.0,120.29,105.0,481.0,89.2,56.0,1691.0,89.2,56.0,1691.0,89.2,56.0,1691.0,89.2,56.0,1691.0,0.0
124.51,101.0,820.0,28.17,25.0,164.0,89.45,60.0,2409.0,126.19,111.0,544.0,92.08,59.0,2409.0,92.08,59.0,2409.0,92.08,59.0,2409.0,92.08,59.0,2409.0,0.0
123.52,100.0,994.0,42.43,42.0,234.0,98.29,62.0,2472.0,129.25,113.0,663.0,98.37,65.0,2472.0,98.37,65.0,2472.0,98.37,65.0,2472.0,98.37,65.0,2472.0,0.0
119.65,97.0,1046.0,34.73,34.0,163.0,87.28,60.0,2166.0,135.15,122.0,489.0,94.2,61.0,2166.0,94.2,61.0,2166.0,94.2,61.0,2166.0,94.2,61.0,2166.0,0.0
120.73,96.0,1165.0,24.49,22.0,121.0,84.75,61.0,1264.0,139.37,125.0,547.0,92.34,58.0,1264.0,92.34,58.0,1264.0,92.34,58.0,1264.0,92.34,58.0,1264.0,0.0
118.66,95.0,959.0,17.43,15.0,181.0,95.12,63.0,2221.0,130.64,114.0,623.0,90.46,55.0,2221.0,90.46,55.0,2221.0,90.46,55.0,2221.0,90.46,55.0,2221.0,0.0
122.6,97.0,1156.0,16.33,14.0,126.0,92.95,61.0,1607.0,129.47,115.0,521.0,90.34,55.0,1607.0,90.34,55.0,1607.0,90.34,55.0,1607.0,90.34,55.0,1607.0,0.0
125.69,100.0,1140.0,17.26,14.0,198.0,96.99,63.0,2113.0,124.44,110.0,525.0,91.1,56.0,2113.0,91.1,56.0,2113.0,91.1,56.0,2113.0,91.1,56.0,2113.0,0.0
124.58,98.0,970.0,19.43,16.0,163.0,92.17,63.0,1903.0,118.55,105.0,482.0,88.68,54.0,1903.0,88.68,54.0,1903.0,88.68,54.0,1903.0,88.68,54.0,1903.0,0.0
118.98,95.0,848.0,18.23,15.0,139.0,91.15,63.0,1836.0,123.07,108.0,499.0,87.86,54.0,1836.0,87.86,54.0,1836.0,87.86,54.0,1836.0,87.86,54.0,1836.0,0.0
114.74,91.0,1087.0,15.79,14.0,143.0,94.4,63.0,2059.0,126.97,111.0,532.0,87.97,54.0,2059.0,87.97,54.0,2059.0,87.97,54.0,2059.0,87.97,54.0,2059.0,0.0
113.6,92.0,894.0,18.7,15.0,160.0,98.67,62.0,2013.0,128.7,114.0,501.0,89.92,55.0,2013.0,89.92,55.0,2013.0,89.92,55.0,2013.0,89.92,55.0,2013.0,0.0
117.61,94.0,920.0,30.88,30.0,175.0,93.68,63.0,2491.0,129.47,114.0,598.0,92.91,59.0,2491.0,92.91,59.0,2491.0,92.91,59.0,2491.0,92.91,59.0,2491.0,0.0
120.45,97.0,895.0,21.84,19.0,130.0,94.55,62.0,1790.0,134.63,121.0,589.0,92.87,57.0,1790.0,92.87,57.0,1790.0,92.87,57.0,1790.0,92.87,57.0,1790.0,0.0
122.79,97.0,1199.0,22.9,22.0,122.0,92.41,63.0,1429.0,130.03,115.0,536.0,92.03,57.0,1429.0,92.03,57.0,1429.0,92.03,57.0,1429.0,92.03,57.0,1429.0,0.0
124.09,97.5,1001.0,25.2,23.0,157.0,91.67,64.0,1616.0,135.89,122.0,512.0,94.21,59.0,1616.0,94.21,59.0,1616.0,94.21,59.0,1616.0,94.21,59.0,1616.0,0.0
123.21,97.0,1118.0,16.07,14.0,153.0,96.35,64.0,2196.0,135.38,121.0,555.0,92.75,57.0,2196.0,92.75,57.0,2196.0,92.75,57.0,2196.0,92.75,57.0,2196.0,0.0
116.82,92.0,1303.0,25.12,22.0,171.0,98.06,64.0,2465.0,122.02,107.0,563.0,90.51,56.0,2465.0,90.51,56.0,2465.0,90.51,56.0,2465.0,90.51,56.0,2465.0,0.0
116.51,92.0,1140.0,17.16,15.0,124.0,94.64,64.0,1649.0,121.57,107.0,549.0,87.47,54.0,1649.0,87.47,54.0,1649.0,87.47,54.0,1649.0,87.47,54.0,1649.0,0.0
116.31,93.0,1149.0,17.63,15.0,133.0,94.59,64.0,1796.0,132.64,118.0,650.0,90.29,56.0,1796.0,90.29,56.0,1796.0,90.29,56.0,1796.0,90.29,56.0,1796.0,0.0
117.51,94.0,940.0,21.65,18.0,144.0,92.41,66.0,1584.0,123.23,108.0,571.0,88.7,56.0,1584.0,88.7,56.0,1584.0,88.7,56.0,1584.0,88.7,56.0,1584.0,0.0
118.16,96.0,962.0,45.97,45.0,159.0,91.51,65.0,1387.0,122.97,108.0,577.0,94.65,66.0,1387.0,94.65,66.0,1387.0,94.65,66.0,1387.0,94.65,66.0,1387.0,0.0
117.72,96.0,691.0,25.36,21.0,172.0,100.75,67.0,1996.0,121.92,106.0,576.0,91.44,59.0,1996.0,91.44,59.0,1996.0,91.44,59.0,1996.0,91.44,59.0,1996.0,0.0
116.47,95.0,821.0,25.12,23.0,116.0,91.18,64.0,1786.0,129.32,116.0,516.0,90.52,58.0,1786.0,90.52,58.0,1786.0,90.52,58.0,1786.0,90.52,58.0,1786.0,0.0
112.91,92.0,931.0,23.66,21.0,144.0,96.42,66.0,1882.0,131.82,119.0,533.0,91.2,58.0,1882.0,91.2,58.0,1882.0,91.2,58.0,1882.0,91.2,58.0,1882.0,0.0
118.01,96.0,1196.0,34.49,33.0,123.0,89.68,64.0,1243.0,126.18,112.0,490.0,92.09,61.0,1243.0,92.09,61.0,1243.0,92.09,61.0,1243.0,92.09,61.0,1243.0,0.0
122.4,97.0,1189.0,24.67,22.0,139.0,96.71,65.0,1940.0,119.3,106.0,463.0,90.77,57.0,1940.0,90.77,57.0,1940.0,90.77,57.0,1940.0,90.77,57.0,1940.0,0.0
122.42,99.0,1093.0,31.04,29.0,190.0,93.12,66.0,1886.0,122.96,110.0,512.0,92.39,61.0,1886.0,92.39,61.0,1886.0,92.39,61.0,1886.0,92.39,61.0,1886.0,0.0
124.58,102.0,945.0,25.69,22.0,158.0,99.98,66.0,2077.0,121.71,108.0,531.0,92.99,59.0,2077.0,92.99,59.0,2077.0,92.99,59.0,2077.0,92.99,59.0,2077.0,0.0
121.54,96.0,951.0,32.01,32.0,133.0,96.04,67.0,1495.0,126.26,108.0,548.0,93.96,59.0,1495.0,93.96,59.0,1495.0,93.96,59.0,1495.0,93.96,59.0,1495.0,0.0
118.93,95.0,847.0,16.37,14.0,150.0,97.05,66.0,2370.0,123.16,110.0,546.0,88.88,55.0,2370.0,88.88,55.0,2370.0,88.88,55.0,2370.0,88.88,55.0,2370.0,0.0
115.39,93.0,916.0,17.34,15.0,189.0,92.28,63.0,2486.0,126.87,110.0,744.0,87.97,55.0,2486.0,87.97,55.0,2486.0,87.97,55.0,2486.0,87.97,55.0,2486.0,0.0
120.07,96.0,970.0,35.21,34.0,176.0,81.45,59.0,1771.0,125.66,112.0,459.0,90.6,59.0,1771.0,90.6,59.0,1771.0,90.6,59.0,1771.0,90.6,59.0,1771.0,0.0
120.38,96.0,1045.0,20.66,17.0,169.0,88.96,59.0,1870.0,126.75,110.0,615.0,89.19,55.0,1870.0,89.19,55.0,1870.0,89.19,55.0,1870.0,89.19,55.0,1870.0,0.0
115.0,92.0,972.0,27.73,25.0,159.0,86.44,60.0,1796.0,128.74,116.0,499.0,89.48,58.0,1796.0,89.48,58.0,1796.0,89.48,58.0,1796.0,89.48,58.0,1796.0,0.0
122.77,100.0,1067.0,15.92,14.0,122.0,78.77,57.0,1497.0,124.35,111.0,624.0,85.45,54.0,1497.0,85.45,54.0,1497.0,85.45,54.0,1497.0,85.45,54.0,1497.0,0.0
119.51,97.0,803.0,27.68,25.0,118.0,79.17,57.0,1562.0,119.27,107.0,506.0,86.41,57.0,1562.0,86.41,57.0,1562.0,86.41,57.0,1562.0,86.41,57.0,1562.0,0.0
121.47,97.0,880.0,17.62,15.0,99.0,80.58,57.0,1264.0,119.74,106.0,533.0,84.85,53.0,1264.0,84.85,53.0,1264.0,84.85,53.0,1264.0,84.85,53.0,1264.0,0.0
119.77,97.0,722.0,15.55,14.0,133.0,85.59,57.0,1626.0,123.33,112.0,465.0,86.06,54.0,1626.0,86.06,54.0,1626.0,86.06,54.0,1626.0,86.06,54.0,1626.0,0.0
117.66,93.0,846.0,16.64,14.0,204.0,84.1,57.0,2464.0,121.42,109.0,445.0,84.96,53.0,2464.0,84.96,53.0,2464.0,84.96,53.0,2464.0,84.96,53.0,2464.0,0.0
115.65,92.0,990.0,27.9,26.0,145.0,85.21,57.0,1454.0,124.94,112.0,473.0,88.43,54.0,1454.0,88.43,54.0,1454.0,88.43,54.0,1454.0,88.43,54.0,1454.0,0.0
115.12,93.0,857.0,20.54,18.0,95.0,74.69,55.0,1137.0,124.65,112.0,475.0,83.75,53.0,1137.0,83.75,53.0,1137.0,83.75,53.0,1137.0,83.75,53.0,1137.0,0.0
118.22,96.0,905.0,20.04,17.0,145.0,84.02,54.0,1846.0,116.66,104.0,448.0,84.73,52.0,1846.0,84.73,52.0,1846.0,84.73,52.0,1846.0,84.73,52.0,1846.0,0.0
120.58,99.0,817.0,16.43,14.0,131.0,77.46,54.0,1540.0,119.91,106.0,496.0,83.59,51.0,1540.0,83.59,51.0,1540.0,83.59,51.0,1540.0,83.59,51.0,1540.0,0.0
123.81,100.0,877.0,16.96,15.0,134.0,79.36,54.0,1971.0,111.33,97.0,455.0,82.87,50.0,1971.0,82.87,50.0,1971.0,82.87,50.0,1971.0,82.87,50.0,1971.0,0.0
125.71,102.0,1008.0,37.75,36.0,122.0,79.25,55.0,1553.0,117.32,104.0,496.0,90.01,62.0,1553.0,90.01,62.0,1553.0,90.01,62.0,1553.0,90.01,62.0,1553.0,0.0
127.63,104.0,1046.0,35.03,34.0,176.0,84.76,55.0,2159.0,113.02,101.0,539.0,90.11,58.0,2159.0,90.11,58.0,2159.0,90.11,58.0,2159.0,90.11,58.0,2159.0,0.0
125.24,104.0,960.0,19.28,16.0,108.0,77.45,53.0,1537.0,116.53,101.0,473.0,84.62,52.0,1537.0,84.62,52.0,1537.0,84.62,52.0,1537.0,84.62,52.0,1537.0,0.0
122.05,100.0,938.0,19.28,16.0,116.0,75.96,53.0,1569.0,122.82,107.0,536.0,85.03,52.0,1569.0,85.03,52.0,1569.0,85.03,52.0,1569.0,85.03,52.0,1569.0,0.0
122.73,101.0,738.0,16.54,14.0,118.0,75.83,53.0,1465.0,122.61,109.0,498.0,84.43,51.0,1465.0,84.43,51.0,1465.0,84.43,51.0,1465.0,84.43,51.0,1465.0,0.0
124.83,102.0,900.0,17.48,15.0,139.0,74.89,52.0,1420.0,121.66,108.0,563.0,84.71,52.0,1420.0,84.71,52.0,1420.0,84.71,52.0,1420.0,84.71,52.0,1420.0,0.0
125.28,104.0,877.0,16.38,14.0,137.0,83.85,53.0,1682.0,122.28,108.0,480.0,86.95,53.0,1682.0,86.95,53.0,1682.0,86.95,53.0,1682.0,86.95,53.0,1682.0,0.0
126.86,104.0,939.0,17.03,15.0,80.0,68.72,50.0,769.0,123.16,110.0,507.0,83.94,51.0,939.0,83.94,51.0,939.0,83.94,51.0,939.0,83.94,51.0,939.0,0.0
127.58,105.0,733.0,18.1,15.0,164.0,84.61,53.0,1858.0,118.71,102.0,533.0,87.25,52.0,1858.0,87.25,52.0,1858.0,87.25,52.0,1858.0,87.25,52.0,1858.0,0.0
124.72,101.0,779.0,17.09,15.0,128.0,76.67,52.0,1424.0,110.27,97.0,439.0,82.19,50.0,1424.0,82.19,50.0,1424.0,82.19,50.0,1424.0,82.19,50.0,1424.0,0.0
121.85,100.0,852.0,23.73,21.0,132.0,73.6,52.0,1582.0,120.07,108.0,455.0,84.81,54.0,1582.0,84.81,54.0,1582.0,84.81,54.0,1582.0,84.81,54.0,1582.0,0.0
122.68,100.0,985.0,26.83,24.0,161.0,76.35,52.0,1827.0,117.59,102.0,537.0,85.86,54.0,1827.0,85.86,54.0,1827.0,85.86,54.0,1827.0,85.86,54.0,1827.0,0.0
122.8,100.0,940.0,21.38,18.0,132.0,75.04,52.0,1854.0,123.11,106.0,550.0,85.59,52.0,1854.0,85.59,52.0,1854.0,85.59,52.0,1854.0,85.59,52.0,1854.0,0.0
122.81,100.0,1059.0,36.25,35.0,173.0,77.81,53.0,2318.0,125.22,110.0,512.0,90.52,60.0,2318.0,90.52,60.0,2318.0,90.52,60.0,2318.0,90.52,60.0,2318.0,0.0
120.26,97.0,939.0,16.15,14.0,159.0,75.54,53.0,2135.0,119.52,109.0,474.0,82.87,51.0,2135.0,82.87,51.0,2135.0,82.87,51.0,2135.0,82.87,51.0,2135.0,0.0
119.58,96.0,844.0,22.03,20.0,143.0,76.25,52.0,1496.0,127.22,115.0,523.0,86.27,53.0,1496.0,86.27,53.0,1496.0,86.27,53.0,1496.0,86.27,53.0,1496.0,0.0
121.55,99.0,823.0,26.47,25.0,162.0,72.91,50.0,1494.0,127.08,114.0,524.0,87.0,53.0,1494.0,87.0,53.0,1494.0,87.0,53.0,1494.0,87.0,53.0,1494.0,0.0
119.7,99.0,890.0,15.76,14.0,140.0,78.83,53.0,2086.0,109.99,95.0,524.0,81.07,49.0,2086.0,81.07,49.0,2086.0,81.07,49.0,2086.0,81.07,49.0,2086.0,0.0
116.2,95.0,843.0,16.7,14.0,132.0,69.95,50.0,1554.0,116.69,105.0,454.0,79.89,49.0,1554.0,79.89,49.0,1554.0,79.89,49.0,1554.0,79.89,49.0,1554.0,0.0
119.36,96.5,890.0,22.87,20.0,130.0,74.83,52.0,1396.0,109.52,96.0,434.0,81.65,52.0,1396.0,81.65,52.0,1396.0,81.65,52.0,1396.0,81.65,52.0,1396.0,0.0
121.87,98.0,787.0,17.53,15.0,144.0,72.17,52.0,1453.0,112.61,101.0,454.0,81.04,50.0,1453.0,81.04,50.0,1453.0,81.04,50.0,1453.0,81.04,50.0,1453.0,0.0
121.16,100.0,797.0,18.14,15.0,154.0,69.61,49.0,1810.0,117.89,106.0,436.0,81.7,50.0,1810.0,81.7,50.0,1810.0,81.7,50.0,1810.0,81.7,50.0,1810.0,0.0
128.27,104.0,858.0,16.61,15.0,140.0,70.45,50.0,1615.0,124.38,111.0,519.0,84.93,50.0,1615.0,84.93,50.0,1615.0,84.93,50.0,1615.0,84.93,50.0,1615.0,0.0
127.16,104.0,968.0,16.54,15.0,134.0,76.61,51.0,1548.0,126.81,115.0,475.0,86.78,53.0,1548.0,86.78,53.0,1548.0,86.78,53.0,1548.0,86.78,53.0,1548.0,0.0
123.84,101.0,866.0,15.23,14.0,99.0,70.76,51.0,1303.0,118.07,101.0,485.0,81.98,50.0,1303.0,81.98,50.0,1303.0,81.98,50.0,1303.0,81.98,50.0,1303.0,0.0
122.99,101.0,977.0,18.84,16.0,168.0,76.73,52.0,1886.0,123.58,109.0,525.0,85.53,52.0,1886.0,85.53,52.0,1886.0,85.53,52.0,1886.0,85.53,52.0,1886.0,0.0
121.11,99.0,926.0,18.9,16.0,130.0,69.96,50.0,1372.0,120.91,108.0,489.0,82.72,50.0,1372.0,82.72,50.0,1372.0,82.72,50.0,1372.0,82.72,50.0,1372.0,0.0
120.61,97.0,956.0,16.44,14.0,195.0,73.56,50.0,2408.0,120.31,108.0,492.0,82.73,50.0,2408.0,82.73,50.0,2408.0,82.73,50.0,2408.0,82.73,50.0,2408.0,0.0
124.02,101.0,717.0,37.78,38.0,144.0,76.58,50.0,1564.0,116.91,104.0,503.0,88.82,59.0,1564.0,88.82,59.0,1564.0,88.82,59.0,1564.0,88.82,59.0,1564.0,0.0
124.76,102.0,874.0,29.24,26.0,208.0,75.71,50.0,2258.0,114.74,101.0,442.0,86.11,55.0,2258.0,86.11,55.0,2258.0,86.11,55.0,2258.0,86.11,55.0,2258.0,0.0
127.76,105.0,798.0,19.74,17.0,124.0,73.2,50.0,1339.0,111.53,95.0,492.0,83.06,50.0,1339.0,83.06,50.0,1339.0,83.06,50.0,1339.0,83.06,50.0,1339.0,0.0
122.3,100.0,865.0,16.75,15.0,152.0,71.74,49.0,1975.0,118.88,105.0,521.0,82.42,50.0,1975.0,82.42,50.0,1975.0,82.42,50.0,1975.0,82.42,50.0,1975.0,0.0
122.92,101.0,917.0,19.75,17.0,182.0,76.47,49.0,2405.0,116.69,100.0,518.0,83.96,50.0,2405.0,83.96,50.0,2405.0,83.96,50.0,2405.0,83.96,50.0,2405.0,0.0
121.78,100.0,810.0,23.83,23.0,111.0,67.11,49.0,1168.0,116.15,103.0,463.0,82.22,51.0,1168.0,82.22,51.0,1168.0,82.22,51.0,1168.0,82.22,51.0,1168.0,0.0
124.39,102.0,919.0,17.11,15.0,186.0,76.71,51.0,2180.0,128.06,115.0,508.0,86.57,53.0,2180.0,86.57,53.0,2180.0,86.57,53.0,2180.0,86.57,53.0,2180.0,0.0
126.17,105.0,867.0,18.33,15.0,149.0,68.87,50.0,2140.0,123.78,110.0,535.0,84.29,52.0,2140.0,84.29,52.0,2140.0,84.29,52.0,2140.0,84.29,52.0,2140.0,0.0
130.07,108.0,848.0,21.45,20.0,148.0,82.35,51.0,1953.0,127.81,114.0,563.0,90.42,53.0,1953.0,90.42,53.0,1953.0,90.42,53.0,1953.0,90.42,53.0,1953.0,0.0
128.98,105.0,902.0,17.94,15.0,77.0,65.93,50.0,785.0,119.59,106.0,456.0,83.11,51.0,902.0,83.11,51.0,902.0,83.11,51.0,902.0,83.11,51.0,902.0,0.0
123.58,101.0,822.0,21.5,18.0,200.0,73.82,50.0,2298.0,121.37,108.0,473.0,85.07,52.0,2298.0,85.07,52.0,2298.0,85.07,52.0,2298.0,85.07,52.0,2298.0,0.0
122.21,100.0,863.0,16.81,15.0,176.0,71.68,50.0,2292.0,112.8,98.0,493.0,80.88,49.0,2292.0,80.88,49.0,2292.0,80.88,49.0,2292.0,80.88,49.0,2292.0,0.0
123.53,102.0,833.0,23.6,21.0,152.0,73.05,50.0,1462.0,110.21,98.0,460.0,82.6,52.0,1462.0,82.6,52.0,1462.0,82.6,52.0,1462.0,82.6,52.0,1462.0,0.0
126.24,104.0,843.0,22.29,20.0,127.0,72.95,52.0,1792.0,128.32,115.0,504.0,87.45,54.0,1792.0,87.45,54.0,1792.0,87.45,54.0,1792.0,87.45,54.0,1792.0,0.0
125.78,102.0,773.0,34.37,31.0,232.0,73.77,50.0,2107.0,118.54,105.0,506.0,88.12,60.0,2107.0,88.12,60.0,2107.0,88.12,60.0,2107.0,88.12,60.0,2107.0,0.0
121.38,101.0,964.0,36.02,33.0,120.0,66.22,49.0,1121.0,115.69,104.0,534.0,84.83,59.0,1121.0,84.83,59.0,1121.0,84.83,59.0,1121.0,84.83,59.0,1121.0,0.0
119.68,100.0,776.0,26.1,25.0,154.0,70.01,50.0,1381.0,123.68,111.0,497.0,84.87,53.0,1381.0,84.87,53.0,1381.0,84.87,53.0,1381.0,84.87,53.0,1381.0,0.0
120.64,99.0,811.0,26.84,23.0,173.0,80.32,51.0,2225.0,123.71,110.0,490.0,87.88,57.0,2225.0,87.88,57.0,2225.0,87.88,57.0,2225.0,87.88,57.0,2225.0,0.0
127.22,104.0,879.0,65.15,66.0,227.0,72.0,50.0,2353.0,128.16,114.0,550.0,98.13,73.0,2353.0,98.13,73.0,2353.0,98.13,73.0,2353.0,98.13,73.0,2353.0,0.0
128.62,105.0,835.0,27.15,24.0,163.0,77.12,52.0,2213.0,122.48,108.0,542.0,88.84,56.0,2213.0,88.84,56.0,2213.0,88.84,56.0,2213.0,88.84,56.0,2213.0,0.0
126.58,104.0,850.0,17.04,15.0,171.0,72.82,50.0,2184.0,126.61,114.0,555.0,85.76,51.0,2184.0,85.76,51.0,2184.0,85.76,51.0,2184.0,85.76,51.0,2184.0,0.0
126.58,104.0,1146.0,16.31,15.0,122.0,74.09,51.0,1472.0,112.28,97.0,494.0,82.32,50.0,1472.0,82.32,50.0,1472.0,82.32,50.0,1472.0,82.32,50.0,1472.0,0.0
126.0,105.0,1329.0,20.92,17.0,133.0,72.81,50.0,1697.0,114.71,101.0,498.0,83.61,52.0,1697.0,83.61,52.0,1697.0,83.61,52.0,1697.0,83.61,52.0,1697.0,0.0
121.68,100.0,979.0,39.72,34.0,184.0,78.19,50.0,2004.0,112.74,98.0,481.0,88.08,62.0,2004.0,88.08,62.0,2004.0,88.08,62.0,2004.0,88.08,62.0,2004.0,0.0
118.25,97.0,848.0,59.2,62.0,180.0,71.01,50.0,1338.0,122.85,110.0,482.0,92.83,72.0,1338.0,92.83,72.0,1338.0,92.83,72.0,1338.0,92.83,72.0,1338.0,0.0
115.82,92.0,733.0,28.34,26.0,192.0,78.98,52.0,1972.0,119.4,105.0,515.0,85.63,54.0,1972.0,85.63,54.0,1972.0,85.63,54.0,1972.0,85.63,54.0,1972.0,0.0
117.31,96.0,818.0,52.84,52.0,197.0,74.13,50.0,2256.0,131.3,119.0,533.0,93.9,67.0,2256.0,93.9,67.0,2256.0,93.9,67.0,2256.0,93.9,67.0,2256.0,0.0
121.15,100.0,1236.0,41.39,41.0,162.0,74.02,50.0,2168.0,119.7,107.0,499.0,89.06,60.0,2168.0,89.06,60.0,2168.0,89.06,60.0,2168.0,89.06,60.0,2168.0,0.0
123.04,101.0,1046.0,16.69,14.0,133.0,77.02,53.0,1669.0,130.68,118.0,490.0,86.86,53.0,1669.0,86.86,53.0,1669.0,86.86,53.0,1669.0,86.86,53.0,1669.0,0.0
125.35,104.0,880.0,15.11,14.0,105.0,75.4,53.0,1366.0,125.89,114.0,476.0,85.44,53.0,1366.0,85.44,53.0,1366.0,85.44,53.0,1366.0,85.44,53.0,1366.0,0.0
126.34,103.0,854.0,15.41,14.0,174.0,80.9,54.0,2616.0,120.66,106.0,543.0,85.83,52.0,2616.0,85.83,52.0,2616.0,85.83,52.0,2616.0,85.83,52.0,2616.0,0.0
127.78,105.0,856.0,18.16,15.0,112.0,76.94,52.0,1456.0,119.89,105.0,551.0,85.69,51.0,1456.0,85.69,51.0,1456.0,85.69,51.0,1456.0,85.69,51.0,1456.0,0.0
129.79,106.0,747.0,34.5,33.0,144.0,76.15,52.0,1549.0,123.71,110.0,499.0,91.04,59.0,1549.0,91.04,59.0,1549.0,91.04,59.0,1549.0,91.04,59.0,1549.0,0.0
128.51,105.0,927.0,20.64,17.0,137.0,76.09,52.0,1886.0,112.07,98.0,482.0,84.32,52.0,1886.0,84.32,52.0,1886.0,84.32,52.0,1886.0,84.32,52.0,1886.0,0.0
125.25,104.0,776.0,15.74,14.0,178.0,79.08,54.0,2265.0,121.56,106.0,515.0,85.41,53.0,2265.0,85.41,53.0,2265.0,85.41,53.0,2265.0,85.41,53.0,2265.0,0.0
123.74,101.0,1014.0,18.98,16.0,161.0,72.75,53.0,1702.0,113.53,99.0,545.0,82.25,51.0,1702.0,82.25,51.0,1702.0,82.25,51.0,1702.0,82.25,51.0,1702.0,0.0
124.64,101.0,919.0,18.0,15.0,123.0,82.92,53.0,1832.0,118.43,106.0,496.0,86.0,53.0,1832.0,86.0,53.0,1832.0,86.0,53.0,1832.0,86.0,53.0,1832.0,0.0
123.34,101.0,846.0,17.66,15.0,124.0,76.54,52.0,1589.0,129.53,116.0,513.0,86.77,52.0,1589.0,86.77,52.0,1589.0,86.77,52.0,1589.0,86.77,52.0,1589.0,0.0
124.97,104.0,973.0,20.71,17.0,121.0,73.59,52.0,1523.0,116.79,104.0,563.0,84.02,52.0,1523.0,84.02,52.0,1523.0,84.02,52.0,1523.0,84.02,52.0,1523.0,0.0
128.93,106.0,1070.0,19.51,16.0,144.0,74.65,53.0,2158.0,130.3,118.0,518.0,88.35,54.0,2158.0,88.35,54.0,2158.0,88.35,54.0,2158.0,88.35,54.0,2158.0,0.0
131.46,107.0,1139.0,24.35,22.0,206.0,76.66,52.0,2653.0,130.09,117.0,472.0,90.64,55.0,2653.0,90.64,55.0,2653.0,90.64,55.0,2653.0,90.64,55.0,2653.0,0.0
132.63,109.0,1050.0,21.6,19.0,125.0,78.84,53.0,1644.0,121.94,108.0,487.0,88.75,54.0,1644.0,88.75,54.0,1644.0,88.75,54.0,1644.0,88.75,54.0,1644.0,0.0
